  0 776   72    0
 10 7763   72    0
 21 7765   72    0
 31 7664   72    0
 41 7618   72    0
 51 7631   72    0
 61 7654   72    0
 71 7261   72    0
 81 7404   72    0
 91 7363   72    2
101 7387   72    8
111 7345   72   17
121 7348   72   26
131 7297   72   37
141 7116   29   46
151 7141   46   56
161 7187   38   66
171 7326   38   76
181 7333   27   85
191 7340   36   94
201 7593   36  102
211 7600   45  108
221 7603   51  115
231 7583   22  122
241 7573   22  128
252 7642   22  136
262 7583   22  142
272 7588   22  149
282 7591   22  154
292 7666   22  159
302 7663   22  164
312 7667   22  169
322 7667 -103  174
332 7665 -103  178
342 7444 -103  180
353 7471 -103  182
364 7521 -103  184
375 7574 -103  185
385 7181 -103  185
396 7296 -103  185
406 7190 -103  185
416 7261 -115  179
427 7168 -115  165
437 7186 -115  150
448 6973 -115  132
459 6908 -115  112
471 7037 -115   90
481 7063 -115   71
491 7137 -115   50
501 7271 -115   28
511 7268 -115    6
521 7307   82  -13
532 7326   82  -24
543 7262   82  -38
553 7190   82  -52
564 7219   82  -68
574 7289   82  -83
585 7228   82 -100
596 7024   82 -116
606 7102   82 -127
617 6996   82 -134
627 7117   43 -134
637 7065   10 -134
648 7230   10 -126
659 6908   10 -112
669 6949   10  -98
681 7382   10  -84
691 7396   10  -70
701 7617   10  -56
711 7656   10  -42
722 7661   10  -28
99999 0 0 0 
  0 776   72    4
 10 7762   72    4
 20 7762   72    4
 30 7735   72    4
 40 7617   72    4
 50 7612   72    4
 60 7636   72    4
 70 7651   72    4
 80 7238   72    4
 90 7379   72   10
100 7340   72   18
110 7276   72   27
120 7028   72   36
130 7035   46   45
140 6941   46   54
150 7123   46   64
160 7167   38   74
170 7279   27   84
180 7344   27   95
190 7365   19  105
200 7457   27  114
210 7571    5  123
220 7579    5  131
230 7590    5  139
240 7670    5  146
250 7676    5  154
260 7679    5  160
270 7714 -103  166
281 7716 -103  171
292 7717 -103  176
302 7599 -103  180
313 7482 -103  184
323 7499 -103  186
333 7543 -103  189
343 6986 -103  189
353 6991 -103  189
363 7275 -103  189
373 7224 -103  189
383 7147 -121  182
393 7126 -121  168
403 7053 -121  153
413 7123 -121  136
423 6871 -121  118
433 6923 -121  100
443 6946 -121   81
453 7166 -121   60
463 7234 -121   38
473 7231 -121   16
484 7305 -121   -9
494 7303   82  -19
504 7268   82  -31
514 7237   82  -46
524 7217   82  -60
534 7263   82  -74
544 7175   82  -90
554 7196   82 -106
564 7201   82 -120
574 7092   82 -132
585 7097   82 -138
596 7049   36 -138
606 7110   10 -138
616 7101   10 -130
628 6945   10 -114
639 6983   10 -103
649 7003   10  -88
660 7614   10  -75
670 7620   10  -61
680 7659   10  -48
690 7661   10  -35
99999 0 0 0 
  0 772   72    7
 10 7722   72    7
 20 7724   72    7
 30 7714   72    7
 40 7581   72    7
 50 7568   72    7
 60 7590   72    7
 70 7238   72    8
 80 7208   72    8
 90 7286   72   13
100 7150   72   21
110 7133   72   30
120 7096   72   39
130 7032   46   49
140 7062   38   58
150 7197   46   69
160 7329   30   78
170 7341   36   88
180 7365   27   98
190 7526   27  106
200 7535   45  115
211 7539    5  123
221 7606    5  130
231 7614    5  138
241 7665    5  145
252 7638    5  152
263 7638    5  159
273 7639    5  163
283 7713 -103  168
294 7714 -103  173
304 7595 -103  177
314 7493 -103  180
324 7507 -103  182
334 7550 -103  184
344 7021 -103  184
354 7184 -124  184
364 7090 -124  184
375 7185 -124  184
385 7161 -124  172
395 7163 -124  157
405 7000 -124  142
415 6896 -124  126
425 6957 -124  108
