  0 799   80    0
 10 7998   80    0
 22 7988   80    0
 32 7823   80    0
 42 7799   80    0
 52 7805   80    0
 62 7781   80    3
 72 7260   80    9
 82 7349   80   17
 92 7336   80   27
102 7288   80   37
112 7150   70   46
122 7180   54   56
132 7174   37   65
142 7426   21   76
152 7471  -44   87
163 7545  -44   97
173 7736  -44  105
183 7730  -44  114
193 7738  -44  122
203 7786  -44  130
213 7793  -44  137
223 7763  -44  142
233 7829  -44  147
244 7808  -44  149
254 7785  -44  149
264 7774  -44  149
274 7773  -44  149
284 7738  -75  141
295 7680  -75  131
307 7736  -75  119
318 7686  -75  107
328 7645  -75   95
338 7724  -75   83
349 7723  -75   67
359 7563  -75   51
370 7617  -75   32
382 7619  -75    9
393 7633  -75   -7
403 7571   60  -16
413 7578   60  -25
423 7550   60  -36
433 7602   60  -49
443 7570   60  -59
453 7599   60  -71
464 7551   60  -85
474 7660   60  -97
484 7617   60 -106
494 7661   60 -111
504 7631   31 -111
514 7685   10 -111
525 7635   10 -107
535 7614   10  -97
99999 0 0 0 
  0 799   80    7
 10 7995   80    7
 20 7996   80    7
 30 7885   80    7
 40 7805   80    7
 50 7818   80    7
 60 7850   80    7
 70 7485   80    7
 80 7471   80    7
 90 7501   80    9
100 7422   80   19
111 7371   80   29
121 7240   80   41
131 7108   63   51
141 7177   45   61
151 7209   26   71
162 7448  -30   82
174 7630  -30   96
185 7669  -30  108
196 7804  -30  116
207 7770  -30  126
218 7885  -30  135
229 7886  -30  144
239 7818  -30  152
250 7891  -30  158
260 7889  -30  164
270 7853  -30  167
280 7880  -30  169
291 7875  -30  169
301 7874  -30  169
311 7836  -30  169
323 7841  -75  163
333 7833  -75  155
343 7739  -75  147
353 7737  -75  137
363 7751  -75  127
373 7427  -75  116
384 7505  -75  101
394 7482  -75   85
404 7586  -75   68
414 7569  -75   50
424 7596  -75   30
434 7553  -75   10
444 7566  -75   -6
454 7566   60  -15
464 7638   60  -25
475 7583   60  -39
485 7579   60  -52
496 7619   60  -64
506 7585   60  -80
516 7612   60  -93
526 7586   60 -107
536 7624   60 -120
546 7564   60 -128
557 7628   56 -131
567 7639   12 -131
579 7578   10 -131
589 7623   10 -121
599 7572   10 -112
99999 0 0 0 
609 7903   10 -103
  0 796   80    9
 10 7995   80    9
 20 7995   80    9
 30 7830   80    9
 40 7768   80    9
 50 7778   80   10
 60 7761   80   10
 70 7282   80   10
 80 7395   80   13
 90 7362   80   21
100 7333   80   31
110 7288   80   41
120 7323   63   50
130 7291   45   61
140 7319   28   71
150 7366  -20   81
161 7446  -20   93
171 7686  -20  103
181 7703  -20  109
191 7785  -20  119
201 7896  -20  127
211 7902  -20  134
221 7903  -20  141
231 7903  -20  148
241 7903  -20  154
251 7905  -20  158
261 7906  -20  163
273 7906  -20  166
283 7902  -20  166
293 7900  -20  166
303 7900  -20  166
313 7900  -20  166
323 7905  -20  166
334 7905  -75  163
344 7900  -75  158
354 7817  -75  152
365 7770  -75  142
375 7787  -75  133
385 7610  -75  125
395 7470  -75  114
406 7432  -75   98
417 7563  -75   81
427 7511  -75   63
438 7473  -75   44
448 7502  -75   25
459 7558  -75    4
469 7601  -75   -9
479 7590   60  -18
489 7614   60  -29
499 7630   60  -41
509 7664   60  -52
519 7663   60  -64
530 7545   60  -78
540 7558   60  -91
550 7635   60 -102
560 7648   60 -109
570 7602   48 -111
580 7639    6 -111
590 7640   10 -111
600 7692   10 -104
611 7607   10  -96
99999 0 0 0 
  0 795   80   10
 10 7960   80   10
 20 7960   80   10
 30 7810   80   10
 40 7767   80   10
 50 7791   80   10
 60 7807   80   10
 70 7351   80   10
 80 7421   80   10
 90 7312   80   20
100 7295   80   29
110 7241   80   38
120 7280   68   48
130 7248   51   58
140 7336   33   68
152 7409   14   80
162 7459  -10   91
172 7500  -10  103
182 7777  -10  113
192 7790  -10  119
202 7833  -10  129
212 7909  -10  137
222 7912  -10  145
232 7949  -10  152
242 7950  -10  159
252 7950  -10  165
262 7950  -10  172
272 7951  -10  177
282 7951  -10  181
293 7951  -10  185
303 7951  -10  188
314 7953  -10  190
324 7953  -10  192
335 7954  -10  192
347 7954  -10  192
357 7954  -10  192
367 7954  -10  192
377 7953  -10  192
387 7954  -10  192
397 7954  -10  192
407 7954  -10  192
417 7954  -75  188
427 7954  -75  183
437 7949  -75  177
447 7806  -75  171
457 7796  -75  165
467 7817  -75  158
477 7847  -75  147
487 7539  -75  139
497 7628  -75  129
507 7578  -75  115
517 7643  -75  101
527 7595  -75   84
537 7613  -75   67
547 7505  -75   48
557 7502   60   27
567 7466   60    9
577 7486   60   -5
588 7537   60  -11
598 7579   35  -16
609 7406   31  -23
619 7514   42  -28
629 7548   31  -33
639 7735   31  -37
650 7800   23  -38
660 7877    0  -38
670 7881   10  -38
681 7902   10  -37
693 7910   10  -30
99999 0 0 0 
